method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,posterior_trace,condition_number,information_logdet
historical_tod_mean,3.6615522103658535,6.505810743789479,0.100846854691932,PeMS7_228,0.1,23,205,random,0,27,2026,,,,
neighbor_average,8.461084293134597,12.905949025907958,0.21948543629645983,PeMS7_228,0.1,23,205,random,0,27,2026,,,,
gsp,3.6868832461370906,6.374798829505116,0.09843390276450957,PeMS7_228,0.1,23,205,random,0,27,2026,,19.216007447433086,161.6633347321904,661.254288376412
gls_map,3.5382883941812158,6.040905994079301,0.0901613014451229,PeMS7_228,0.1,23,205,random,0,27,2026,,378.5715463981654,1764.5682831667395,108.99474946680422
historical_tod_mean,3.652627837059621,6.522410046218956,0.10134981605394268,PeMS7_228,0.1,23,205,random,1,27,2026,,,,
neighbor_average,7.88840785907859,12.269091803772632,0.2190030181602944,PeMS7_228,0.1,23,205,random,1,27,2026,,,,
gsp,3.7066865270347993,6.4205904757128724,0.09967327553724861,PeMS7_228,0.1,23,205,random,1,27,2026,,19.21482007855433,161.64249249149069,661.2410696051451
gls_map,3.57236687166134,6.108686089871308,0.09204228436996803,PeMS7_228,0.1,23,205,random,1,27,2026,,375.85311084958835,1917.0621918862842,108.43884316382507
historical_tod_mean,3.754795223577235,6.623715142454798,0.10418346907524521,PeMS7_228,0.1,23,205,random,2,27,2026,,,,
neighbor_average,7.810615119692864,11.852885705608182,0.20542566626850603,PeMS7_228,0.1,23,205,random,2,27,2026,,,,
gsp,3.718726778540638,6.463161725225578,0.10075210997098585,PeMS7_228,0.1,23,205,random,2,27,2026,,19.219616447338723,157.1805255092368,661.3412588891111
gls_map,3.5299199650773976,6.122530682099558,0.09342977474312873,PeMS7_228,0.1,23,205,random,2,27,2026,,379.05614643137335,1728.273164123934,108.02319681396895
historical_tod_mean,3.706723958333333,6.585605539751318,0.10338814694277346,PeMS7_228,0.1,23,205,random,3,27,2026,,,,
neighbor_average,8.24148938572719,12.08993135982606,0.2249769987921358,PeMS7_228,0.1,23,205,random,3,27,2026,,,,
gsp,3.744957624007527,6.467786564548852,0.10084669082936254,PeMS7_228,0.1,23,205,random,3,27,2026,,19.21494150776166,161.72565376551506,661.2497596282138
