method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
gsp,1.0621468019582956,1.9598459006508206,0.01545784631582442,PeMS7_228,0.2,46,182,best_random_by_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.41986455586875,97.16902595833149,662.9630129178073
gls_map,1.1847913376814716,2.0358818892044575,0.017280271650767776,PeMS7_228,0.2,46,182,best_random_by_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,295.44772229476075,843.2640938008557,133.37373724372682
historical_tod_mean,0.9805219780219783,1.8052670763720695,0.014388131037635133,PeMS7_228,0.2,46,182,degree,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.9119047619047596,3.557443313730089,0.04412021202154209,PeMS7_228,0.2,46,182,degree,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.2466820300767043,1.8525606461055397,0.018486113033611883,PeMS7_228,0.2,46,182,degree,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.452240748498788,97.29289036225364,662.6095256146551
gls_map,1.5912174177797018,2.2895156224891844,0.02358585151090541,PeMS7_228,0.2,46,182,degree,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,345.52830860088835,1652.5023737186611,127.04922623884701
historical_tod_mean,0.9359890109890111,1.790106510429285,0.013747601527029545,PeMS7_228,0.2,46,182,top_variance,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,3.0771062271062255,3.648231210407443,0.04647301991532148,PeMS7_228,0.2,46,182,top_variance,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.0107887957246637,1.7704829278869492,0.014943370036307056,PeMS7_228,0.2,46,182,top_variance,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.416620624543675,96.47966839827232,663.1021327927732
gls_map,1.0242773800934686,1.7452924502041465,0.0151554253173459,PeMS7_228,0.2,46,182,top_variance,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,365.34597494398486,1514.6376830720258,118.93252138574526
historical_tod_mean,0.9516208791208791,1.892028462602161,0.013788638164444882,PeMS7_228,0.2,46,182,coverage,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.908974358974358,3.5453377870690987,0.043125777169656564,PeMS7_228,0.2,46,182,coverage,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.2000311908824453,1.8733988093691172,0.017621780068188916,PeMS7_228,0.2,46,182,coverage,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.413723520631976,96.81763732378012,663.0232662176555
gls_map,1.171993114607837,1.8944637708388168,0.017174677934157244,PeMS7_228,0.2,46,182,coverage,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,304.99176202041605,1283.125553476915,135.2705595197179
historical_tod_mean,1.0346978021978026,1.9481504683295745,0.015119772545073002,PeMS7_228,0.2,46,182,scenario_average_a_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.7258241758241746,3.2463081313264883,0.04062992431027448,PeMS7_228,0.2,46,182,scenario_average_a_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.329787508070221,1.9835682265051935,0.019652639949845986,PeMS7_228,0.2,46,182,scenario_average_a_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.424867459924855,96.98265209074337,662.9104434006634
gls_map,1.3340737556093851,2.0558488352412705,0.019704292361886904,PeMS7_228,0.2,46,182,scenario_average_a_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,292.53286056369166,1531.9146289322157,139.35618933870504
historical_tod_mean,1.0346978021978026,1.9481504683295745,0.015119772545073002,PeMS7_228,0.2,46,182,scenario_cvar_a_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.7258241758241746,3.2463081313264883,0.04062992431027448,PeMS7_228,0.2,46,182,scenario_cvar_a_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.329787508070221,1.9835682265051935,0.019652639949845986,PeMS7_228,0.2,46,182,scenario_cvar_a_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.424867459924855,96.98265209074337,662.9104434006634
gls_map,1.3340737556093851,2.0558488352412705,0.019704292361886904,PeMS7_228,0.2,46,182,scenario_cvar_a_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,292.53286056369166,1531.9146289322157,139.35618933870504
historical_tod_mean,1.063708791208792,1.9844233391620305,0.0154753530264511,PeMS7_228,0.2,46,182,greedy_a_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.5930402930402923,3.202843288112161,0.03834784981885859,PeMS7_228,0.2,46,182,greedy_a_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.1547201912621319,1.9373085363412679,0.016943023861298697,PeMS7_228,0.2,46,182,greedy_a_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.416714893392893,97.38249451234041,662.9954234400815
gls_map,1.1422062643574222,1.9235564865576822,0.01677623481953953,PeMS7_228,0.2,46,182,greedy_a_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,252.78471560767522,827.4429067049239,141.7901339056718
historical_tod_mean,0.9518543956043957,1.8326031315146647,0.013853233079815376,PeMS7_228,0.2,46,182,greedy_d_logdet,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.6822344322344316,3.314920758283616,0.03929509957687096,PeMS7_228,0.2,46,182,greedy_d_logdet,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.3474493063436739,1.917529941942283,0.01989073231714155,PeMS7_228,0.2,46,182,greedy_d_logdet,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.418780479764198,97.38510401648516,662.9752196501502
gls_map,1.2740144445387922,2.0116167684940005,0.01881215294562158,PeMS7_228,0.2,46,182,greedy_d_logdet,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,285.7083645759104,2495.738821564474,150.17254298083807
historical_tod_mean,0.981991758241759,1.7975554122654558,0.014362122454844705,PeMS7_228,0.2,46,182,observability_proxy,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.6835164835164833,3.3137335862785164,0.03970867527801845,PeMS7_228,0.2,46,182,observability_proxy,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.2845588568147155,1.844293577218862,0.01901711527129818,PeMS7_228,0.2,46,182,observability_proxy,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.447749991566752,97.24915145729713,662.6375895237363
gls_map,1.525918562957634,2.2926130228997397,0.02257910631901828,PeMS7_228,0.2,46,182,observability_proxy,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,323.406824960629,1179.8674565198696,130.66374333438486
historical_tod_mean,1.0024725274725277,1.9106931240483667,0.014556376161343714,PeMS7_228,0.2,46,182,graph_sampling_laplacian,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.414285714285713,2.970590482447522,0.03585196779252081,PeMS7_228,0.2,46,182,graph_sampling_laplacian,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.0438259341020726,1.851985622817314,0.015244768449164732,PeMS7_228,0.2,46,182,graph_sampling_laplacian,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.399534867655245,94.55917231172678,663.5846082730807
gls_map,1.3964643939188042,2.109162405368181,0.020555509712052472,PeMS7_228,0.2,46,182,graph_sampling_laplacian,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,361.89203402162394,2601.7514843157023,127.97249382072742
historical_tod_mean,0.9685164835164843,1.8753478431925719,0.014122416136140951,PeMS7_228,0.2,46,182,qr_pod_modes,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.5941391941391942,3.1941070586816434,0.038649692555352666,PeMS7_228,0.2,46,182,qr_pod_modes,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.1967623938309424,1.8773470792052576,0.01765223008065445,PeMS7_228,0.2,46,182,qr_pod_modes,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.414079562669574,97.4179565650547,663.0239889070969
gls_map,1.14490665390987,1.8891229720352507,0.016910169581968403,PeMS7_228,0.2,46,182,qr_pod_modes,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,263.6475437773701,1773.0013468841526,147.41281140631293
historical_tod_mean,0.9852472527472538,1.9039014852099385,0.014327472909037166,PeMS7_228,0.2,46,182,swap_from_greedy_a_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.6448717948717935,3.241993048345249,0.039226611624165374,PeMS7_228,0.2,46,182,swap_from_greedy_a_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.175502107644418,1.874394348885999,0.01728553738188359,PeMS7_228,0.2,46,182,swap_from_greedy_a_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.41681674746461,97.38180272377647,662.9919510102702
gls_map,1.1112130376856912,1.8509837725576372,0.016337479374159317,PeMS7_228,0.2,46,182,swap_from_greedy_a_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,249.30639316256526,854.5465569043888,143.81740738827284
historical_tod_mean,1.080109890109891,1.9991192600578036,0.015744657115837838,PeMS7_228,0.2,46,182,swap_from_scenario_average,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.722893772893772,3.2804904856770762,0.04021471133323619,PeMS7_228,0.2,46,182,swap_from_scenario_average,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.225796728897468,1.976849880213477,0.018025861453264323,PeMS7_228,0.2,46,182,swap_from_scenario_average,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.41676046911232,97.2464195549594,662.9959466339219
gls_map,1.2416499555128293,1.9569739213785924,0.018288083905495453,PeMS7_228,0.2,46,182,swap_from_scenario_average,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,252.41486419917698,905.6860558428216,143.66705452830084
historical_tod_mean,1.080109890109891,1.9991192600578036,0.015744657115837838,PeMS7_228,0.2,46,182,swap_from_scenario_cvar,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.722893772893772,3.2804904856770762,0.04021471133323619,PeMS7_228,0.2,46,182,swap_from_scenario_cvar,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.225796728897468,1.976849880213477,0.018025861453264323,PeMS7_228,0.2,46,182,swap_from_scenario_cvar,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.41676046911232,97.2464195549594,662.9959466339219
gls_map,1.2416499555128293,1.9569739213785924,0.018288083905495453,PeMS7_228,0.2,46,182,swap_from_scenario_cvar,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,252.41486419917698,905.6860558428216,143.66705452830084
historical_tod_mean,1.0421703296703304,1.95257724516897,0.015144910347329866,PeMS7_228,0.2,46,182,swap_from_best_random_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.544871794871794,3.162859674200123,0.03743217903337542,PeMS7_228,0.2,46,182,swap_from_best_random_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.1311695636144463,1.9087537894689575,0.01657719326004116,PeMS7_228,0.2,46,182,swap_from_best_random_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.41658462911975,97.39083055551103,662.9956973614793
gls_map,1.1030993930410014,1.8988606878707477,0.01615355172238484,PeMS7_228,0.2,46,182,swap_from_best_random_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,252.6225684005317,753.0355052712525,141.96583497903805
historical_tod_mean,1.0421703296703304,1.95257724516897,0.015144910347329866,PeMS7_228,0.2,46,182,multistart_swap_by_validation,0,25,2151,1.7091314295973148,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.544871794871794,3.162859674200123,0.03743217903337542,PeMS7_228,0.2,46,182,multistart_swap_by_validation,0,25,2151,1.7091314295973148,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.1311695636144463,1.9087537894689575,0.01657719326004116,PeMS7_228,0.2,46,182,multistart_swap_by_validation,0,25,2151,1.7091314295973148,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.41658462911975,97.39083055551103,662.9956973614793
gls_map,1.1030993930410014,1.8988606878707477,0.01615355172238484,PeMS7_228,0.2,46,182,multistart_swap_by_validation,0,25,2151,1.7091314295973148,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,252.6225684005317,753.0355052712525,141.96583497903805
historical_tod_mean,0.9099862637362643,1.8268140634045773,0.01325910259296387,PeMS7_228,0.2,46,182,rcss_selected,0,25,2151,1.503881658894879,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.8734432234432243,3.4903521308827843,0.04300538426380505,PeMS7_228,0.2,46,182,rcss_selected,0,25,2151,1.503881658894879,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.0630675461723578,1.8080615313435522,0.015654809749938235,PeMS7_228,0.2,46,182,rcss_selected,0,25,2151,1.503881658894879,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.414712673255238,97.2284388614545,663.0236781744909
gls_map,1.09139736775699,1.8139100848636522,0.016099029126292644,PeMS7_228,0.2,46,182,rcss_selected,0,25,2151,1.503881658894879,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,295.19993839751453,799.2363312845116,132.27319727201433
historical_tod_mean,0.9129945054945062,1.8280918788678029,0.013302411549369663,PeMS7_228,0.2,46,182,validation_swap_selected,0,25,2151,1.487877123022902,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.880952380952382,3.472492639042612,0.04311887954946734,PeMS7_228,0.2,46,182,validation_swap_selected,0,25,2151,1.487877123022902,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.0835500620305911,1.8148762308958513,0.01595934840072097,PeMS7_228,0.2,46,182,validation_swap_selected,0,25,2151,1.487877123022902,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.4143912861885,97.23032507333431,663.0275707190203
gls_map,1.1088777094325013,1.8229551730662013,0.016359084433101627,PeMS7_228,0.2,46,182,validation_swap_selected,0,25,2151,1.487877123022902,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,295.9074108890037,884.4872048505412,132.75433212505797
historical_tod_mean,1.0581593406593413,1.9784428539570253,0.015435280853016002,PeMS7_228,0.2,46,182,robust_coverage_cvar,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.748351648351647,3.3028588645106627,0.04107964033886211,PeMS7_228,0.2,46,182,robust_coverage_cvar,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.271320031431259,1.9658499639291533,0.01875687627269293,PeMS7_228,0.2,46,182,robust_coverage_cvar,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.420633879918277,97.16333891237058,662.9485638231238
gls_map,1.2568579032593539,2.0027764622355066,0.018548924903397844,PeMS7_228,0.2,46,182,robust_coverage_cvar,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,298.003453056908,1813.7505428719653,139.49741243739584
